Package,dataset_title
Dark,Dark: A package to analyse dark adaptation data
data.tree,Sample Data: A Simple Company with Departments
data.tree,Sample Data: Data Used by the ID3 Vignette
data.tree,Names that are reserved by the Node class.
data.tree,data.tree: Hierarchical Data Structures
data.tree,"Create a list(""data.tree"") Structure With list(""Nodes"")"
datadr,datadr
datadr,"""Census Income"" Dataset"
datamart,A class for querying data()sets
datamart,"ResFunc -- A class representing a ""calculated"" resource"
datamart,UrlData -- unified access to WWW resources
datamart,website traffic from IWV
datamart,"German Income and Expenditure Survey 2008 on private spendings, differentiated by household type and household income."
datamart,List resources
datamart,CsvData -- tabular data and its metadata
datamart,Combine resource into a mashup object
datamart,Verbose list of resources
datamart,Xdata -- A class representing a data source
datamart,Translation map between Enipedia country codes and ISO Codes
datamart,Unified interface to your data sources.
datamart,Request data from data source
datamart,Put a target
datamart,SFTP location
dataQualityR,Performs variable level data quality checks and generates summary statistics
dataQualityR,Sample data.frame object
DATforDCEMRI,Simulated DCE-MRI data
DATforDCEMRI,Deconvolution Analysis Tool for DCE-MRI
dave,Ellenberg's 1956 meadow data
dave,Time scale (yr) for Soppensee pollen data
dave,"Time series from the Swiss National Park, 59 plots. Site data."
dave,Schlaenggli vegetation data
dave,"Four kilometre grid forest data of Switzerland, 200m2 plots"
dave,"Four kilometre grid forest data of Switzerland, 30m2 plots"
dave,"Four kilometre grid forest data of Switzerland, 500m2 plots"
dave,"Random sample of Swiss wetland vegetation, vegetation information."
dave,"Lippe et al. 1985 data set, vegetation data"
dave,"Swiss forest vegetation data base 1972, vegetation information"
dave,"Lippe et al. 1985 data set, yr of observation"
dave,"European beach forest data, site factors"
dave,"Time series from the Swiss National Park, 6 plots. Site data."
dave,"Time series from the Swiss National Park, Plot Tr6. Site data."
dave,"Time series from the Swiss National Park, Plot Tr6. Vegetation data."
dave,"Time series from the Swiss National Park, 59 plots. Vegetation data."
dave,"Time series from the Swiss National Park, 6 plots. Vegetation data."
dave,"Swiss forest vegetation data base 1972, site information"
dave,"European beach forest data, vegetation"
dave,"Four kilometre grid forest data of Switzerland, site information"
dave,Data Analysis in Vegetation Ecology
dave,Schlaenggli site data
dave,Soppensee pollen data
dave,"Indicator values of all species in data set ""sveg"""
dave,"Selected plant functional traits of all species in data set ""sveg"""
dave,"Random sample of Swiss wetland vegetation, site information."
dawai,Vehicle Silhouettes 2
dbEmpLikeGOF,TBARS Dataset
dbEmpLikeGOF,Baby Dataset
dbEmpLikeGOF,Snow Dataset
dbEmpLikeGOF,Pvalue Data Tables
dbEmpLikeGOF,Empirical Likelihood Goodness Of Fit Tests
DBEST,Site 2
DBEST,Site 1
DBEST,Site 1
DBEST,Site 2
DBGSA,Gene set function expression profile
DBGSA,distances between case and control group
DBGSA,distances of gene expression obtained by gene resampling
DBGSA,Gene expression profile
DBKGrad,Mortality data for the 1906-2009 male population of Italy
DBKGrad,DBKGrad - Discrete Beta Kernel Graduation
dbmss,"Paracou field station plot 16, partial map"
dbscan,DS3: Spatial data with arbitrary shapes
dbscan,Moons Data
dc3net,Example Prostate Cancer Normal Gene Expression Dataset
dc3net,Example Prostate Cancer Tumor Gene Expression Dataset
dc3net,Gene Names
DCchoice,"Kristr\"" list(""o"") m's single-bounded dichotomous choice CVM data"
DCchoice,Synthetic data set for oohbchoice()
DCchoice,Albemarle-Pamlico sounds CVM data
DCchoice,Exxon Valdez Oil Spill CVM data
DCchoice,DCchoice: a package for analyzing dichotomous choice contingent valuation data
DCGL,Real dataset pulled down from GEO (http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE17967)
DCGL,Experiment design of microarray matrix data
DCGL,Interesting genes list
DCGL,The dataset of human Transcription Factors regulate potential target genes
DCGL,Differential Co-expression Analysis and Differential Regulation Analysis of Gene Expression Microarray Data
dcGOR,Definition for VIRTUAL S4 class AdjData
dcGOR,Definition for VIRTUAL S4 class AnnoData
dcGOR,Methods defined for S4 class InfoDataFrame
dcGOR,Definition for S4 class Anno
dcGOR,Methods defined for S4 class Anno
dcGOR,Definition for S4 class InfoDataFrame
dcGOR,Definition for S4 class Cnetwork
dcGOR,Definition for S4 class Dnetwork
dcGOR,Definition for S4 class Onto
dcGOR,Definition for S4 class Eoutput
dcGOR,Definition for S4 class Coutput
dcGOR,Methods defined for S4 class Eoutput
DCL,Paid data (BDCL example)
DCL,Paid data (DCL example)
DCL,Number of reported claims (DCL example)
DCL,Paid data (adding prior knowledge example)
DCL,Number of non-zero payments (adding prior knowledge example)
DCL,Number of reported claims (BDCL example)
DCL,Number of reported claims (adding prior knowledge example)
DCL,Incurred data (BDCL example)
DCL,Claims Reserving under the Double Chain Ladder Model
dclone,Exemplary MCMC list object
dclone,Abundances of ovenbird in Alberta
dclone,Data Cloning
dcmr,parameter.class
dcmr,Obervations
dcmr,attribute.class
dcmr,attribute.profile.class
dcmr,Covariance matrix of parameter estimates calibrated using Mplus for fully saturated model.
dcmr,Q-matrix
dcmr,Class probabilities for Q-matrix containing interaction between attributes
dcmr,Class probabilities for Q-matrix containing no interaction between attributes
dcmr,Names of parameter estimates calibrated using Mplus for fully saturated model and Q-matrix with interaction.
dcmr,Names of parameter estimates calibrated using Mplus for fully saturated model and Q-matrix with  no interaction.
dcmr,Names of kernel parameter estimates calibrated using Mplus for fully saturated model and Q-matrix with interaction.
dcmr,Names of parameter estimates calibrated using Mplus for fully saturated model and Q-matrix with interaction.
dcmr,Covariance matrix of parameter estimates calibrated using Mplus for fully saturated model and Q-matrix with interaction.
dcmr,Q-matrix with interaction
dcmr,Parameter estimates calibrated using Mplus for fully saturated model and Q-matrix with interaction.
dcmr,Parameter estimates calibrated using Mplus for fully saturated model.
dcmr,Kernel parameter estimates calibrated using Mplus for fully saturated model.
dcmr,Parameter estimates calibrated using Mplus for NC-RUM model and Q-matrix with interaction.
dcmr,Kernel parameter estimates calibrated using Mplus for fully saturated model and Q-matrix with interaction.
dCovTS,"Cardiovascular mortality, temperature and pollution data in Los Angeles County"
dCovTS,Monthly returns of IBM and S&P 500 composite index
dCovTS,Distance Covariance and Correlation theory in time series
dcv,Data used in Exercise
dcv,Conventional Cross-validation statistics for climate-growth model
ddalpha,Functional data sets
ddalpha,Gene expression profile data
ddalpha,Berkeley Growth Study data
ddalpha,Functional data set spectrometric data (Tecator)
ddalpha,Relationship of age patterns of fecundity to mortality for female Medflies.
ddalpha,Depth-Based Classification and Calculation of Data Depth
DDHFm,Example cDNA data
DDHFm,Example Shipping credit flow data
DDIwR,Useful functions for various DDI (Data Documentation Initiative) related outputs.
deadband,Samples subset of 10 pesudo periodic signals
deadband,Samples subset of 10 pesudo periodic signals
deadband,Samples subset of 10 pesudo periodic signals
deadband,Samples subset of 10 pesudo periodic signals
deBInfer,Logistic growth data set
deBInfer,Chytrid fungus data set
DecisionCurve,Simulated dataset for package 'DecisionCurve'
DecisionCurve,Simulated dataset for package 'DecisionCurve'
DecisionCurve,Generate and plot decision curves.
decompr,Leather Example
decompr,Leather Example
decompr,Leather Example
decompr,Leather Example
decompr,Leather Example
decon,Framingham Data
decon,The observed position-velocity data of low surface brightness galaxies
deconstructSigs,Published Signatures from Alexandrov et al 2013
deconstructSigs,Published Signatures from Sanger COSMIC
deconstructSigs,Values for 100 randomly generated tumor samples
deconstructSigs,The counts of every trinuclotide frequency in an exome
deconstructSigs,The counts of every trinuclotide frequency in a genome
deconstructSigs,Example input to mut.to.sigs.input()
deconstructSigs,Example output of whichSignatures()
deepboost,Australian
deepboost,banana
deepboost,bupa
deepboost,coli2000
deepboost,haberman
deepboost,heart
deepboost,magic
deepboost,pima
deepboost,sonar
deepboost,Adult humans
deepboost,Predict method for Deepboost model
deepboost,Print method for Deepboost model Evaluates a trained deepboost model object.
deepboost,An S4 class to represent a deepboost model.
degreenet,Models for Skewed Count Distributions Relevant to Networks
deldir,seaweed
DeLorean,Single cell expression data and meta data from Guo et al. (2012). They investigated the expression of 48 genes in 500 mouse embryonic cells.
DeLorean,Windram et al. investigated the defense response in Arabidopsis thaliana to the necrotrophic fungal pathogen Botrytis cinerea. They collected data at 24 time points in two conditions for 30336 genes.
DeLorean,Kouno et al. investigated the transcriptional network controlling how THP-1 human myeloid monocytic leukemia cells differentiate into macrophages. They provide expression values for 45 genes in 960 single cells captured across 8 distinct time points.
Demerelate,Example dataset for package Demerelate to calculate inter individual pairwise genetic relatedness.
Demerelate,Demerelate --- Algorithms to estimate pairwise relatedness within populations based on allele sharing
DEMEtics,Allelic Data of Three Populations for Three Loci
DEMEtics,Allelic Data of Three Populations for Three Loci
DEMEtics,Evaluating the genetic differentiation between populations based on Gst and D values.
demogR,thar
demogR,"Demographic data from Venezuela, Madagascar and the United States in the late 1960s"
demography,Forecasting mortality and fertility data
demography,Australian fertility data
demography,French mortality data
dendrometeR,"Environmental data from Eldena, Germany"
dendrometeR,"Raw dendrometer data from Camp Daniel, Canada"
dendrometeR,"Raw dendrometer data from Eldena, Germany"
dendrometeR,"Raw dendrometer data from Hinnensee, Germany"
dendrometeR,"Pre-processed dendrometer data from Camp Daniel, Canada"
dendrometeR,"Pre-processed dendrometer data from Eldena, Germany"
dendrometeR,"Pre-processed dendrometer data from Hinnensee, Germany"
dendsort,Sample data matrix from the integrated pathway analysis of gastric cancer from the Cancer Genome Atlas (TCGA) study
denoiseR,Brain tumors data.
denoiseR,Contingency table with US Presidents speeches.
denoiseR,Data set on metrics for scientific journals:
denoiseR,Regularized Low Rank Matrix Estimation
denovolyzeR,FMRP genes
DEoptim,X-ray reflectometry data
DEoptim,Swiss Market Index data
depend.truncation,Statistical Inference for Parametric and Semiparametric Models Based on Dependently Truncated Data
depend.truncation,Japanese Centenarians Data
depmix,Speed Accuracy Switching Data
depmix,Discrimination Learning Data
depmixS4,Balance Scale Data
depmixS4,Standard & Poor's 500 index
depmixS4,Speed Accuracy Switching Data
depmixS4,"Class ""depmix"""
depmixS4,"Class ""depmix.sim"""
depmixS4,"Class ""mix.fitted"" (and ""mix.fitted.classLik"")"
depmixS4,Dependent Mixture Model Specifiction: full control and adding response models
depmixS4,Dependent Mixture Model Specifiction
depmixS4,"Class ""depmix.fitted"" (and  ""depmix.fitted.classLik"")"
depmixS4,depmixS4 provides classes for specifying and fitting hidden Markov models
depmixS4,Mixture Model Specifiction
depmixS4,'depmix' and 'mix' methods.
DepthProc,"Infant mortality rate (0-1 year) per 1,000 live births"
DepthProc,"Children 1 year old immunized against measles, percentage"
DepthProc,"Children under 5 months mortality rate per 1,000 live births"
DepthProc,US Labour dataset
DepthProc,Depth
DepthProc,BinnDepth2d
DepthProc,Depth median
DepthProc,Functional boxplot based on Modified Band Depth
descomponer,Indice de Produccion Industrial de Cantabria
descomponer,GDP Volume Index in Spain
descomponer,Consumption of electricity in Spain
descomponer,Plotting method for specturm %%   ~~ data name/kind ... ~~
descomponer,Cumulative periodogram test %%   ~~ data name/kind ... ~~
descomponer,Plotting method for specturm %%   ~~ data name/kind ... ~~
descomponer,Plotting the trend and seasonal %%   ~~ data name/kind ... ~~
descomponer,Periodogram %%   ~~ data name/kind ... ~~
descomponer,Regression in domain frequency %%   ~~ data name/kind ... ~~
descomponer,Time series decomposition %%   ~~ data name/kind ... ~~
descomponer,Get Auxiliary Matrix %%   ~~ data name/kind ... ~~
DescTools,Aspect Ratio %%   ~~ data name/kind ... ~~
DescTools,Word VBA Constants
DescTools,ISO 3166-1 Country Codes %%   ~~ data name/kind ... ~~
DescTools,Data diamonds %%   ~~ data name/kind ... ~~
